"AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_WAC","AIRPORT_COUNTRY_NAME","AIRPORT_COUNTRY_CODE_ISO","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","CITY_MARKET_WAC","LATITUDE","LONGITUDE",
"CLP","Clarks Point Airport","Clarks Point, AK",1,"United States","US","Alaska","AK","02",31053,"Clarks Point, AK",1,58.83361111,-158.52944444,
"CLQ","Colima Airport","Colima, Mexico",148,"Mexico","MX","","","",31054,"Colima, Mexico",148,19.27694444,-103.57750000,
"CLR","Cliff Hatfield Memorial","Calipatria, CA",91,"United States","US","California","CA","06",31055,"Calipatria, CA",91,33.12972222,-115.52166667,
"CLR","Cliff Hatfield Memorial","Calipatria, CA",91,"United States","US","California","CA","06",31055,"Calipatria, CA",91,33.13138889,-115.52138889,
"CLS","Chehalis Airport","Chehalis, WA",93,"United States","US","Washington","WA","53",31056,"Chehalis, WA",93,46.67388889,-122.98111111,
"CLS","Chehalis Centralia","Chehalis, WA",93,"United States","US","Washington","WA","53",31056,"Chehalis, WA",93,46.67388889,-122.98111111,
"CLS","Chehalis Centralia","Chehalis, WA",93,"United States","US","Washington","WA","53",31056,"Chehalis, WA",93,46.67694444,-122.98277778,
"CLT","Douglas Municipal","Charlotte, NC",36,"United States","US","North Carolina","NC","37",31057,"Charlotte, NC",36,35.21916667,-80.93583333,
"CLT","Charlotte Douglas International","Charlotte, NC",36,"United States","US","North Carolina","NC","37",31057,"Charlotte, NC",36,35.21388889,-80.94305556,
"CLT","Charlotte Douglas International","Charlotte, NC",36,"United States","US","North Carolina","NC","37",31057,"Charlotte, NC",36,35.21361111,-80.94916667,
"CLU","Columbus Municipal","Columbus, IN",42,"United States","US","Indiana","IN","18",31058,"Columbus, IN",42,39.26194444,-85.89638889,
"CLU","Columbus Municipal","Columbus, IN",42,"United States","US","Indiana","IN","18",31058,"Columbus, IN",42,39.26194444,-85.89638889,
"CLY","Saint Catherine","Calvi, France",427,"France","FR","","","",31059,"Calvi, France",427,42.52777778,8.79166667,
"CLY","Saint Catherine","Calvi, France",427,"France","FR","","","",31059,"Calvi, France",427,42.53083333,8.79305556,
"CLY","Calvi Sainte Catherine","Calvi, France",427,"France","FR","","","",31059,"Calvi, France",427,42.53083333,8.79305556,
"CLY","Saint Catherine","Calvi, France",427,"France","FR","","","",31059,"Calvi, France",427,42.53083333,8.79305556,
"CLY","Calvi Sainte Catherine","Calvi, France",427,"France","FR","","","",31059,"Calvi, France",427,42.53083333,8.79305556,
"CMA","Cunnamulla Airport","Cunnamulla, Australia",802,"Australia","AU","","","",31060,"Cunnamulla, Australia",802,-28.03166667,145.62083333,
"CMA","Cunnamulla Airport","Cunnamulla, Australia",802,"Australia","AU","","","",31060,"Cunnamulla, Australia",802,-28.03000000,145.62222222,
"CMB","Katunayak","Colombo, Sri Lanka",711,"Sri Lanka","LK","","","",31061,"Colombo, Sri Lanka",711,7.17500000,79.88472222,
"CMB","Bandaranayake International","Colombo, Sri Lanka",711,"Sri Lanka","LK","","","",31061,"Colombo, Sri Lanka",711,7.17500000,79.88472222,
"CMB","Bandaranaike International Colombo","Colombo, Sri Lanka",711,"Sri Lanka","LK","","","",31061,"Colombo, Sri Lanka",711,7.18111111,79.88388889,
"CMD","Cootamundra Airport","Cootamundra, Australia",802,"Australia","AU","","","",31062,"Cootamundra, Australia",802,-34.62833333,148.04333333,
"CMD","Cootamundra Airport","Cootamundra, Australia",802,"Australia","AU","","","",31062,"Cootamundra, Australia",802,-34.62388889,148.02805556,
"CME","Ciudad del Carmen International","Ciudad del Carmen, Mexico",148,"Mexico","MX","","","",31063,"Ciudad del Carmen, Mexico",148,18.65000000,-91.80000000,
"CME","Ciudad del Carmen International","Ciudad del Carmen, Mexico",148,"Mexico","MX","","","",31063,"Ciudad del Carmen, Mexico",148,18.65361111,-91.79888889,
"CME","Ciudad del Carmen International","Ciudad del Carmen, Mexico",148,"Mexico","MX","","","",31063,"Ciudad del Carmen, Mexico",148,18.65194444,-91.79944444,
"CME","Ciudad del Carmen International","Ciudad del Carmen, Mexico",148,"Mexico","MX","","","",31063,"Ciudad del Carmen, Mexico",148,18.65361111,-91.79888889,
"CME","Ciudad del Carmen International","Ciudad del Carmen, Mexico",148,"Mexico","MX","","","",31063,"Ciudad del Carmen, Mexico",148,18.65194444,-91.79944444,
"CMF","Aix Les Bains","Chambery, France",427,"France","FR","","","",31064,"Chambery, France",427,45.63888889,5.88166667,
"CMF","Aix Les Bains","Chambery, France",427,"France","FR","","","",31064,"Chambery, France",427,45.63805556,5.88027778,
"CMF","Aix Les Bains","Chambery, France",427,"France","FR","","","",31064,"Chambery, France",427,45.63916667,5.88000000,
"CMF","Chambery Aix Les Bains","Chambery, France",427,"France","FR","","","",31064,"Chambery, France",427,45.63916667,5.88000000,
"CMF","Aix Les Bains","Chambery, France",427,"France","FR","","","",31064,"Chambery, France",427,45.63805556,5.88027778,
"CMF","Chambery Aix Les Bains","Chambery, France",427,"France","FR","","","",31064,"Chambery, France",427,45.63916667,5.88000000,
"CMG","Corumba International","Corumba, Brazil",316,"Brazil","BR","","","",31065,"Corumba, Brazil",316,-19.01111111,-57.67222222,
"CMG","Corumba International","Corumba, Brazil",316,"Brazil","BR","","","",31065,"Corumba, Brazil",316,-19.01194444,-57.67305556,
"CMG","Corumba International","Corumba, Brazil",316,"Brazil","BR","","","",31065,"Corumba, Brazil",316,-19.01138889,-57.67083333,
"CMG","Corumba International","Corumba, Brazil",316,"Brazil","BR","","","",31065,"Corumba, Brazil",316,-19.01138889,-57.67055556,
"CMG","Corumba International","Corumba, Brazil",316,"Brazil","BR","","","",31065,"Corumba, Brazil",316,-19.01194444,-57.67305556,
"CMG","Corumba International","Corumba, Brazil",316,"Brazil","BR","","","",31065,"Corumba, Brazil",316,-19.01138889,-57.67055556,
"CMH","Port Columbus International","Columbus, OH",44,"United States","US","Ohio","OH","39",31066,"Columbus, OH",44,39.99111111,-82.87833333,
"CMH","Port Columbus International","Columbus, OH",44,"United States","US","Ohio","OH","39",31066,"Columbus, OH",44,39.99805556,-82.89194444,
"CMH","Port Columbus International","Columbus, OH",44,"United States","US","Ohio","OH","39",31066,"Columbus, OH",44,39.99694444,-82.89222222,
"CMH","John Glenn Columbus International","Columbus, OH",44,"United States","US","Ohio","OH","39",31066,"Columbus, OH",44,39.99694444,-82.89222222,
"CMH","Port Columbus International","Columbus, OH",44,"United States","US","Ohio","OH","39",31066,"Columbus, OH",44,39.99805556,-82.89194444,
"CMH","John Glenn Columbus International","Columbus, OH",44,"United States","US","Ohio","OH","39",31066,"Columbus, OH",44,39.99694444,-82.89222222,
"CMI","University of Illinois/Willard","Champaign/Urbana, IL",41,"United States","US","Illinois","IL","17",31067,"Champaign/Urbana, IL",41,40.03972222,-88.27972222,
"CMI","University of Illinois/Willard","Champaign/Urbana, IL",41,"United States","US","Illinois","IL","17",31067,"Champaign/Urbana, IL",41,40.03888889,-88.27777778,
"CMJ","Chi Mei Airport","Chi Mei, Taiwan",781,"Taiwan","TW","","","",31068,"Chi Mei, Taiwan",781,23.21222222,119.41638889,
"CMM","Carmelita Airport","Carmelita, Guatemala",127,"Guatemala","GT","","","",31069,"Carmelita, Guatemala",127,17.45833333,-90.05333333,
"CMN","Mohammed V International","Casablanca, Morocco",548,"Morocco","MA","","","",30880,"Casablanca, Morocco",548,33.36666667,-7.58666667,
"CMN","Mohammed V International","Casablanca, Morocco",548,"Morocco","MA","","","",30880,"Casablanca, Morocco",548,33.36750000,-7.59000000,
"CMR","Houssen","Colmar, France",427,"France","FR","","","",31071,"Colmar, France",427,48.10722222,7.35944444,
"CMR","Houssen","Colmar, France",427,"France","FR","","","",31071,"Colmar, France",427,48.10972222,7.35888889,
"CMR","Colmar Houssen","Colmar, France",427,"France","FR","","","",31071,"Colmar, France",427,48.10972222,7.35888889,
"CMR","Colmar Houssen","Colmar, France",427,"France","FR","","","",31071,"Colmar, France",427,48.11027778,7.35916667,
"CMR","Houssen","Colmar, France",427,"France","FR","","","",31071,"Colmar, France",427,48.10972222,7.35888889,
"CMR","Colmar Houssen","Colmar, France",427,"France","FR","","","",31071,"Colmar, France",427,48.11027778,7.35916667,
"CMT","Cameta Airport","Cameta, Brazil",316,"Brazil","BR","","","",31072,"Cameta, Brazil",316,-2.24250000,-49.50694444,
"CMT","Cameta Airport","Cameta, Brazil",316,"Brazil","BR","","","",31072,"Cameta, Brazil",316,-2.24222222,-49.50750000,
"CMT","Cameta Airport","Cameta, Brazil",316,"Brazil","BR","","","",31072,"Cameta, Brazil",316,-2.24694444,-49.56027778,
"CMT","Cameta Airport","Cameta, Brazil",316,"Brazil","BR","","","",31072,"Cameta, Brazil",316,-2.24222222,-49.50750000,
"CMT","Cameta Airport","Cameta, Brazil",316,"Brazil","BR","","","",31072,"Cameta, Brazil",316,-2.24694444,-49.56027778,
"CMU","Chimbu","Kundiawa, Papua New Guinea",804,"Papua New Guinea","PG","","","",31073,"Kundiawa, Papua New Guinea",804,-6.02722222,144.97444444,
"CMU","Chimbu","Kundiawa, Papua New Guinea",804,"Papua New Guinea","PG","","","",31073,"Kundiawa, Papua New Guinea",804,-6.02388889,144.97083333,
"CMU","Chimbu","Kundiawa, Papua New Guinea",804,"Papua New Guinea","PG","","","",31073,"Kundiawa, Papua New Guinea",804,-6.02305556,144.97194444,
"CMU","Chimbu","Kundiawa, Papua New Guinea",804,"Papua New Guinea","PG","","","",31073,"Kundiawa, Papua New Guinea",804,-6.02388889,144.97083333,
"CMU","Chimbu","Kundiawa, Papua New Guinea",804,"Papua New Guinea","PG","","","",31073,"Kundiawa, Papua New Guinea",804,-6.02305556,144.97194444,
"CMU","Chimbu","Kundiawa, Papua New Guinea",804,"Papua New Guinea","PG","","","",31073,"Kundiawa, Papua New Guinea",804,-6.02388889,144.97083333,
"CMV","Coromandel Airport","Coromandel, New Zealand",851,"New Zealand","NZ","","","",31074,"Coromandel, New Zealand",851,-36.79333333,175.51666667,
"CMV","Coromandel Airport","Coromandel, New Zealand",851,"New Zealand","NZ","","","",31074,"Coromandel, New Zealand",851,-36.78944444,175.50722222,
"CMW","Ignacio Agramonte International","Camaguey, Cuba",219,"Cuba","CU","","","",31075,"Camaguey, Cuba",219,21.41861111,-77.84972222,
"CMW","Ignacio Agramonte International","Camaguey, Cuba",219,"Cuba","CU","","","",31075,"Camaguey, Cuba",219,21.42055556,-77.84750000,
"CMW","Ignacio Agramonte International","Camaguey, Cuba",219,"Cuba","CU","","","",31075,"Camaguey, Cuba",219,21.42027778,-77.84750000,
"CMW","Ignacio Agramonte International","Camaguey, Cuba",219,"Cuba","CU","","","",31075,"Camaguey, Cuba",219,21.42055556,-77.84750000,
"CMW","Ignacio Agramonte International","Camaguey, Cuba",219,"Cuba","CU","","","",31075,"Camaguey, Cuba",219,21.42027778,-77.84750000,
"CMX","Houghton County Memorial","Hancock/Houghton, MI",43,"United States","US","Michigan","MI","26",31076,"Hancock/Houghton, MI",43,47.16777778,-88.48638889,
"CMX","Houghton County Memorial","Hancock/Houghton, MI",43,"United States","US","Michigan","MI","26",31076,"Hancock/Houghton, MI",43,47.16833333,-88.48916667,
"CN2","Mimmo Bay Water Aerodrome","Nimmo Bay, Canada",906,"Canada","CA","British Columbia","BC","",36594,"Nimmo Bay, Canada",906,50.93888889,-126.68333333,
"CN4","Princess Louisa Marina Provincial Park","Princess Lousia Inlet, Canada",906,"Canada","CA","British Columbia","BC","",36596,"Princess Lousia Inlet, Canada",906,50.20333333,-123.77111111,
"CN5","Rendezvous Islands Water Aerodrome","Rendezvous Islands, Canada",906,"Canada","CA","British Columbia","BC","",36599,"Rendezvous Islands, Canada",906,50.28611111,-125.05833333,
"CN6","Shawl Bay Water Aerodrome","Shawl Bay, Canada",906,"Canada","CA","British Columbia","BC","",36600,"Shawl Bay, Canada",906,50.84833333,-126.56583333,
"CN7","Shoal Bay Water Aerodrome","Shoal Bay, Canada",906,"Canada","CA","British Columbia","BC","",36601,"Shoal Bay, Canada",906,50.45861111,-127.85611111,
"CN9","Sointula Water Aerodrome","Sointula, Canada",906,"Canada","CA","British Columbia","BC","",36602,"Sointula, Canada",906,50.64083333,-127.03138889,
"CNA","Cananea Airport","Cananea, Mexico",148,"Mexico","MX","","","",31077,"Cananea, Mexico",148,31.00833333,-110.25361111,
"CNA","Cananea Airport","Cananea, Mexico",148,"Mexico","MX","","","",31077,"Cananea, Mexico",148,30.98305556,-110.27444444,
"CNB","Coonamble Airport","Coonamble, Australia",802,"Australia","AU","","","",31078,"Coonamble, Australia",802,-30.98083333,148.37833333,
"CNB","Coonamble Airport","Coonamble, Australia",802,"Australia","AU","","","",31078,"Coonamble, Australia",802,-30.98333333,148.37555556,
"CNC","Coconut Island Airport","Coconut Island, Australia",802,"Australia","AU","","","",31079,"Coconut Island, Australia",802,-10.05000000,143.06666667,
"CND","Rum Kogalniceanu","Constanta, Romania",473,"Romania","RO","","","",31080,"Constanta, Romania",473,44.35000000,28.48333333,
"CNE","Fremont County","Canon City, CO",82,"United States","US","Colorado","CO","08",31081,"Canon City, CO",82,38.43055556,-105.10833333,
"CNE","Fremont County","Canon City, CO",82,"United States","US","Colorado","CO","08",31081,"Canon City, CO",82,38.42833333,-105.10611111,
"CNE","Fremont County","Canon City, CO",82,"United States","US","Colorado","CO","08",31081,"Canon City, CO",82,38.42861111,-105.10694444,
"CNE","Fremont County","Canon City, CO",82,"United States","US","Colorado","CO","08",31081,"Canon City, CO",82,38.42833333,-105.10694444,
"CNE","Fremont County","Canon City, CO",82,"United States","US","Colorado","CO","08",31081,"Canon City, CO",82,38.42833333,-105.10611111,
"CNE","Fremont County","Canon City, CO",82,"United States","US","Colorado","CO","08",31081,"Canon City, CO",82,38.42861111,-105.10694444,
"CNE","Fremont County","Canon City, CO",82,"United States","US","Colorado","CO","08",31081,"Canon City, CO",82,38.42833333,-105.10611111,
"CNE","Fremont County","Canon City, CO",82,"United States","US","Colorado","CO","08",31081,"Canon City, CO",82,38.42861111,-105.10694444,
"CNF","Tancredo Neves International","Belo Horizonte, Brazil",316,"Brazil","BR","","","",30610,"Belo Horizonte, Brazil",316,-19.63361111,-43.96888889,
"CNK","Blosser Municipal","Concordia, KS",62,"United States","US","Kansas","KS","20",31083,"Concordia, KS",62,39.54250000,-97.65166667,
"CNK","Blosser Municipal","Concordia, KS",62,"United States","US","Kansas","KS","20",31083,"Concordia, KS",62,39.54916667,-97.65222222,
"CNL","Sindal Airport","Sindal, Denmark",419,"Denmark","DK","","","",31084,"Sindal, Denmark",419,57.50361111,10.22944444,
"CNM","Cavern City Air Terminal","Carlsbad, NM",86,"United States","US","New Mexico","NM","35",31085,"Carlsbad, NM",86,32.33722222,-104.26277778,
"CNM","Cavern City Air Terminal","Carlsbad, NM",86,"United States","US","New Mexico","NM","35",31085,"Carlsbad, NM",86,32.33750000,-104.26333333,
"CNO","Chino Airport","Chino, CA",91,"United States","US","California","CA","06",31086,"Chino, CA",91,33.97083333,-117.64138889,
"CNO","Chino Airport","Chino, CA",91,"United States","US","California","CA","06",31086,"Chino, CA",91,33.97472222,-117.63638889,
"CNQ","Corrientes Airport","Corrientes, Argentina",303,"Argentina","AR","","","",31087,"Corrientes, Argentina",303,-27.44972222,-58.76222222,
"CNQ","Corrientes Airport","Corrientes, Argentina",303,"Argentina","AR","","","",31087,"Corrientes, Argentina",303,-27.44555556,-58.76194444,
"CNQ","Corrientes Airport","Corrientes, Argentina",303,"Argentina","AR","","","",31087,"Corrientes, Argentina",303,-27.44500000,-58.76166667,
"CNQ","Corrientes Airport","Corrientes, Argentina",303,"Argentina","AR","","","",31087,"Corrientes, Argentina",303,-27.44555556,-58.76194444,
"CNQ","Corrientes Airport","Corrientes, Argentina",303,"Argentina","AR","","","",31087,"Corrientes, Argentina",303,-27.44500000,-58.76166667,
"CNR","Chanaral Airport","Chanaral, Chile",324,"Chile","CL","","","",31088,"Chanaral, Chile",324,-26.32916667,-70.60416667,
"CNR","Chanaral Airport","Chanaral, Chile",324,"Chile","CL","","","",31088,"Chanaral, Chile",324,-26.33250000,-70.60722222,
"CNS","Cairns International","Cairns, Australia",802,"Australia","AU","","","",31089,"Cairns, Australia",802,-16.88333333,145.75166667,
"CNS","Cairns International","Cairns, Australia",802,"Australia","AU","","","",31089,"Cairns, Australia",802,-16.88583333,145.75527778,
"CNW","TSTC Waco","Waco, TX",74,"United States","US","Texas","TX","48",30155,"Waco, TX",74,31.63666667,-97.07222222,
"CNW","TSTC Waco","Waco, TX",74,"United States","US","Texas","TX","48",30155,"Waco, TX",74,31.63777778,-97.07416667,
"CNX","Chiang Mai International","Chiang Mai, Thailand",782,"Thailand","TH","","","",31091,"Chiang Mai, Thailand",782,18.77194444,98.96833333,
"CNX","Chiang Mai International","Chiang Mai, Thailand",782,"Thailand","TH","","","",31091,"Chiang Mai, Thailand",782,18.76833333,98.96277778,
"CNY","Canyonlands Field","Moab, UT",87,"United States","US","Utah","UT","49",31092,"Moab, UT",87,38.75944444,-109.74611111,
"CNY","Canyonlands Field","Moab, UT",87,"United States","US","Utah","UT","49",31092,"Moab, UT",87,38.75500000,-109.75472222,
"CO1","Monte Vista Municipal","Monte Vista, CO",82,"United States","US","Colorado","CO","08",36745,"Monte Vista, CO",82,37.52861111,-106.04583333,
"CO1","Monte Vista Municipal","Monte Vista, CO",82,"United States","US","Colorado","CO","08",36745,"Monte Vista, CO",82,37.52861111,-106.04611111,
"CO1","Monte Vista Municipal","Monte Vista, CO",82,"United States","US","Colorado","CO","08",36745,"Monte Vista, CO",82,37.52861111,-106.04583333,
"CO3","Marina Municipal","Marina, CA",91,"United States","US","California","CA","06",31093,"Marina, CA",91,36.68194444,-121.76222222,
"CO3","Marina Municipal","Marina, CA",91,"United States","US","California","CA","06",31093,"Marina, CA",91,36.68166667,-121.76166667,
"CO4","Tolemaida AB","Melgar, Colombia",327,"Colombia","CO","","","",31094,"Melgar, Colombia",327,4.24472222,-74.64972222,
"CO4","Tolemaida AB","Melgar, Colombia",327,"Colombia","CO","","","",31094,"Melgar, Colombia",327,4.24472222,-74.65000000,
"CO5","Puerto Bolivar","Uribia, Colombia",327,"Colombia","CO","","","",36551,"Uribia, Colombia",327,12.22166667,-71.98416667,
"CO6","Central Colorado Regional","Buena, CO",82,"United States","US","Colorado","CO","08",36795,"Buena, CO",82,38.81416667,-106.12055556,
"COA","Columbia Airport","Columbia, CA",91,"United States","US","California","CA","06",31095,"Columbia, CA",91,38.03055556,-120.41444444,
"COC","Comodoro Pierrestegui","Concordia, Argentina",303,"Argentina","AR","","","",31096,"Concordia, Argentina",303,-31.29722222,-57.99638889,
